Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,total_hours,minimum_hours,maximum_hours,mean_hours,std_min,absences,absences_pct,of_absence,total_absences,Expected_time_vs_real_time,Expected_vacations_time_vs_real_time,cl
38.0,No,Travel_Rarely,Sales,20.0,Master,Medical,1,4113,Female,2,Research Director,Married,20290.0,3.0,Y,11.0,8.0,1,20.0,3.0,18.0,1.0,11.0,2.0,3.0,3.0,2,3,1944.0,7.298055555555557,8.824166666666667,8.043611111111113,17.3,7.0,0.028112449799196783,12.0,19.0,0.9759036144578314,1.0041322314049588,3
32.0,No,Travel_Rarely,Research & Development,18.0,Bachelor,Life Sciences,1,4114,Male,2,Manager,Married,63770.0,1.0,Y,12.0,8.0,2,14.0,3.0,14.0,5.0,7.0,3.0,4.0,3.0,3,3,1872.0,7.206388888888888,8.62,7.8997222222222225,17.3,11.0,0.04417670682730924,12.0,23.0,0.9397590361445785,0.9831932773109244,1
37.0,No,Travel_Rarely,Research & Development,1.0,Bachelor,Life Sciences,1,4115,Female,4,Sales Executive,Married,54290.0,1.0,Y,17.0,8.0,1,16.0,3.0,16.0,6.0,8.0,3.0,4.0,3.0,3,3,2184.0,8.590555555555557,10.142777777777775,9.395277777777778,19.116666666666667,16.0,0.0642570281124498,12.0,28.0,1.0963855421686748,1.1716738197424892,1
25.0,No,Travel_Rarely,Research & Development,2.0,Master,Medical,1,4116,Female,2,Manufacturing Director,Divorced,27850.0,0.0,Y,21.0,8.0,0,6.0,2.0,5.0,0.0,4.0,1.0,3.0,2.0,3,4,1920.0,6.870555555555557,8.7175,7.9725,18.883333333333333,7.0,0.028112449799196783,12.0,19.0,0.9638554216867471,0.9917355371900828,1
52.0,No,Non-Travel,Research & Development,2.0,Master,Other,1,4117,Male,1,Manager,Divorced,46140.0,2.0,Y,16.0,8.0,1,16.0,3.0,9.0,0.0,0.0,1.0,4.0,3.0,3,3,1584.0,5.979166666666668,7.626944444444446,6.776388888888889,17.333333333333332,12.0,0.04819277108433735,12.0,24.0,0.7951807228915663,0.8354430379746836,3
44.0,No,Travel_Rarely,Research & Development,8.0,Below,Life Sciences,1,4118,Female,1,Sales Representative,Single,26100.0,6.0,Y,15.0,8.0,0,6.0,2.0,4.0,1.0,2.0,2.0,4.0,3.0,3,3,2544.0,9.993611111111113,11.464444444444444,10.798611111111109,17.666666666666668,13.0,0.052208835341365466,12.0,25.0,1.2771084337349397,1.347457627118644,0
21.0,No,Travel_Rarely,Sales,10.0,Doctor,Medical,1,4119,Male,3,Research Scientist,Single,66870.0,1.0,Y,19.0,8.0,3,2.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0,3,3,1920.0,7.360555555555557,9.083611111111109,8.192777777777778,17.266666666666666,13.0,0.052208835341365466,12.0,25.0,0.9638554216867471,1.0169491525423728,1
39.0,No,Non-Travel,Research & Development,3.0,Master,Life Sciences,1,4120,Female,2,Research Director,Single,47240.0,2.0,Y,12.0,8.0,1,21.0,4.0,6.0,1.0,3.0,4.0,4.0,2.0,4,3,1488.0,5.376388888888888,7.3372222222222225,6.27,17.866666666666667,10.0,0.04016064257028112,12.0,22.0,0.7469879518072289,0.7782426778242678,0
23.0,Yes,Travel_Frequently,Research & Development,2.0,Master,Life Sciences,1,4121,Female,2,Manufacturing Director,Married,61790.0,1.0,Y,11.0,8.0,0,1.0,3.0,1.0,1.0,0.0,4.0,1.0,2.0,3,3,1944.0,7.191666666666666,9.218888888888891,7.998333333333332,18.7,4.0,0.01606425702811245,12.0,16.0,0.9759036144578314,0.9918367346938776,1
36.0,No,Travel_Rarely,Research & Development,24.0,Bachelor,Life Sciences,1,4122,Female,2,Laboratory Technician,Married,61200.0,0.0,Y,19.0,8.0,0,10.0,2.0,9.0,3.0,4.0,1.0,4.0,3.0,3,3,1824.0,7.079444444444443,8.5425,7.8375,18.9,15.0,0.060240963855421686,12.0,27.0,0.9156626506024096,0.9743589743589745,1
36.0,No,Travel_Frequently,Research & Development,16.0,Below,Medical,1,4123,Male,2,Sales Executive,Divorced,105960.0,7.0,Y,15.0,8.0,0,18.0,3.0,4.0,0.0,2.0,4.0,2.0,3.0,2,3,1872.0,6.9575,8.497222222222222,7.801388888888888,18.016666666666666,6.0,0.024096385542168683,12.0,18.0,0.9397590361445785,0.9629629629629628,0
56.0,No,Non-Travel,Research & Development,8.0,Below,Life Sciences,1,4124,Male,1,Sales Executive,Divorced,54670.0,1.0,Y,20.0,8.0,0,13.0,6.0,13.0,1.0,9.0,3.0,3.0,2.0,2,4,1512.0,5.810277777777778,7.461388888888888,6.5713888888888885,18.58333333333333,17.0,0.06827309236947791,12.0,29.0,0.7590361445783133,0.8146551724137931,1
29.0,Yes,Travel_Rarely,Research & Development,9.0,Master,Medical,1,4125,Male,2,Sales Representative,Married,29960.0,9.0,Y,25.0,8.0,0,4.0,4.0,2.0,2.0,2.0,1.0,4.0,4.0,3,4,2688.0,10.156944444444443,11.736944444444443,10.940277777777776,17.8,2.0,0.008032128514056224,12.0,14.0,1.3493975903614457,1.360323886639676,0
42.0,No,Travel_Rarely,Research & Development,17.0,Below,Life Sciences,1,4126,Male,3,Research Scientist,Married,99980.0,5.0,Y,24.0,8.0,2,24.0,3.0,22.0,4.0,14.0,1.0,3.0,2.0,2,4,1728.0,6.650833333333333,8.140277777777778,7.361111111111112,17.216666666666665,12.0,0.04819277108433735,12.0,24.0,0.8674698795180723,0.9113924050632912,3
56.0,Yes,Travel_Rarely,Sales,10.0,Master,Other,1,4127,Male,2,Sales Executive,Married,40780.0,8.0,Y,24.0,8.0,1,14.0,3.0,10.0,9.0,8.0,4.0,3.0,1.0,3,4,1632.0,6.150555555555557,7.631666666666668,6.8019444444444455,18.65,9.0,0.03614457831325301,12.0,21.0,0.8192771084337349,0.85,3
41.0,No,Travel_Rarely,Research & Development,13.0,Master,Life Sciences,1,4128,Female,1,Healthcare Representative,Married,109200.0,0.0,Y,15.0,8.0,1,21.0,3.0,20.0,0.0,10.0,1.0,2.0,3.0,4,3,1848.0,7.097777777777778,8.603055555555555,7.776388888888889,16.166666666666668,9.0,0.03614457831325301,12.0,21.0,0.927710843373494,0.9625,1
34.0,No,Travel_Rarely,Sales,1.0,Bachelor,Medical,1,4129,Female,1,Laboratory Technician,Married,62320.0,1.0,Y,13.0,8.0,1,8.0,3.0,8.0,1.0,7.0,4.0,3.0,3.0,3,3,1800.0,6.485277777777778,8.209722222222222,7.3869444444444445,18.633333333333333,5.0,0.02008032128514056,12.0,17.0,0.9036144578313252,0.9221311475409836,1
36.0,No,Non-Travel,Sales,1.0,Below,Medical,1,4130,Female,1,Human Resources,Divorced,132470.0,1.0,Y,14.0,8.0,0,15.0,3.0,15.0,11.0,11.0,4.0,4.0,2.0,3,3,1800.0,7.028055555555556,8.494722222222222,7.725833333333332,17.7,15.0,0.060240963855421686,12.0,27.0,0.9036144578313252,0.9615384615384616,1
41.0,No,Travel_Rarely,Research & Development,1.0,Doctor,Medical,1,4131,Male,1,Healthcare Representative,Divorced,40810.0,2.0,Y,13.0,8.0,0,14.0,3.0,5.0,0.0,4.0,3.0,2.0,3.0,3,3,1608.0,6.406666666666666,7.9625,7.090555555555556,17.516666666666666,21.0,0.08433734939759037,12.0,33.0,0.8072289156626506,0.8815789473684209,2
32.0,No,Travel_Rarely,Sales,9.0,Master,Life Sciences,1,4132,Female,2,Research Scientist,Single,57690.0,1.0,Y,11.0,8.0,0,4.0,3.0,4.0,1.0,2.0,4.0,1.0,3.0,3,3,1560.0,5.888611111111112,7.4425,6.661111111111111,17.283333333333335,13.0,0.052208835341365466,12.0,25.0,0.7831325301204819,0.826271186440678,1
35.0,No,Travel_Rarely,Research & Development,16.0,Bachelor,Medical,1,4133,Female,2,Healthcare Representative,Single,23940.0,1.0,Y,16.0,8.0,1,9.0,3.0,9.0,1.0,7.0,3.0,4.0,3.0,3,3,2520.0,9.510277777777778,11.391666666666667,10.475833333333334,17.716666666666665,8.0,0.0321285140562249,12.0,20.0,1.2650602409638554,1.3070539419087135,1
38.0,No,Travel_Rarely,Research & Development,23.0,Bachelor,Medical,1,4134,Male,3,Sales Representative,Married,39040.0,1.0,Y,22.0,8.0,0,10.0,3.0,10.0,1.0,9.0,1.0,4.0,3.0,2,4,1608.0,5.839444444444443,7.7575,6.9269444444444455,18.816666666666666,14.0,0.056224899598393566,12.0,26.0,0.8072289156626506,0.8553191489361702,1
50.0,Yes,Travel_Frequently,Sales,4.0,College,Life Sciences,1,4135,Female,2,Laboratory Technician,Divorced,167990.0,7.0,Y,14.0,8.0,1,12.0,2.0,6.0,0.0,1.0,2.0,3.0,3.0,2,3,1728.0,6.213055555555557,7.896666666666666,7.1875,16.983333333333334,8.0,0.0321285140562249,12.0,20.0,0.8674698795180723,0.8962655601659751,3
36.0,No,Travel_Rarely,Research & Development,22.0,Master,Life Sciences,1,4136,Male,1,Healthcare Representative,Married,29500.0,4.0,Y,14.0,8.0,0,8.0,1.0,6.0,0.0,0.0,2.0,4.0,2.0,2,3,1464.0,5.456666666666668,6.995,6.304722222222222,18.683333333333334,15.0,0.060240963855421686,12.0,27.0,0.7349397590361446,0.7820512820512819,0
45.0,No,Travel_Rarely,Sales,24.0,Bachelor,Life Sciences,1,4137,Male,1,Laboratory Technician,Single,36290.0,8.0,Y,16.0,8.0,1,8.0,2.0,5.0,0.0,1.0,4.0,3.0,3.0,4,3,1416.0,5.235833333333333,6.966666666666668,6.104444444444446,17.15,14.0,0.056224899598393566,12.0,26.0,0.7108433734939759,0.7531914893617021,2
40.0,No,Travel_Rarely,Sales,10.0,Master,Life Sciences,1,4138,Male,1,Research Scientist,Single,93620.0,2.0,Y,11.0,8.0,1,8.0,6.0,2.0,2.0,2.0,3.0,3.0,3.0,3,3,1416.0,5.419722222222222,7.0405555555555575,6.195833333333334,16.833333333333332,17.0,0.06827309236947791,12.0,29.0,0.7108433734939759,0.7629310344827587,2
35.0,No,Travel_Frequently,Sales,7.0,College,Life Sciences,1,4139,Male,2,Manufacturing Director,Married,32290.0,1.0,Y,25.0,8.0,0,10.0,2.0,10.0,0.0,2.0,3.0,3.0,4.0,2,4,1992.0,7.1066666666666665,9.185277777777776,8.405555555555555,17.933333333333334,11.0,0.04417670682730924,12.0,23.0,1.0,1.046218487394958,1
40.0,No,Travel_Rarely,Research & Development,17.0,Master,Life Sciences,1,4140,Male,1,Manager,Married,35780.0,2.0,Y,14.0,8.0,1,20.0,2.0,5.0,0.0,2.0,3.0,3.0,3.0,3,3,1728.0,6.385833333333332,8.394444444444442,7.508611111111112,19.116666666666667,18.0,0.07228915662650602,12.0,30.0,0.8674698795180723,0.935064935064935,0
35.0,No,Travel_Rarely,Human Resources,14.0,Below,Life Sciences,1,4141,Male,2,Research Scientist,Married,79880.0,1.0,Y,18.0,8.0,0,4.0,3.0,4.0,1.0,1.0,3.0,4.0,3.0,3,3,1560.0,6.005,7.748333333333332,6.857777777777778,18.616666666666667,20.0,0.08032128514056225,12.0,32.0,0.7831325301204819,0.851528384279476,1
29.0,No,Travel_Rarely,Research & Development,1.0,Bachelor,Medical,1,4142,Male,3,Sales Executive,Married,42840.0,4.0,Y,11.0,8.0,0,10.0,5.0,4.0,0.0,3.0,4.0,2.0,3.0,2,3,2256.0,9.159722222222221,10.693055555555556,9.820555555555558,17.233333333333334,17.0,0.06827309236947791,12.0,29.0,1.1325301204819278,1.2155172413793105,0
29.0,No,Travel_Rarely,Research & Development,5.0,Bachelor,Medical,1,4143,Male,2,Sales Representative,Single,75530.0,1.0,Y,19.0,8.0,0,5.0,3.0,5.0,0.0,4.0,4.0,1.0,1.0,3,3,1368.0,5.2602777777777785,7.042777777777778,6.0625,18.8,21.0,0.08433734939759037,12.0,33.0,0.6867469879518072,0.75,1
50.0,Yes,Travel_Rarely,Research & Development,17.0,Bachelor,Medical,1,4144,Male,1,Research Scientist,Divorced,173280.0,4.0,Y,15.0,8.0,2,20.0,1.0,3.0,2.0,0.0,4.0,1.0,3.0,3,3,2304.0,8.845277777777778,10.3775,9.617777777777778,16.966666666666665,8.0,0.0321285140562249,12.0,20.0,1.1566265060240963,1.1950207468879668,3
39.0,No,Travel_Rarely,Sales,25.0,Bachelor,Medical,1,4145,Male,2,Sales Executive,Married,197010.0,0.0,Y,11.0,8.0,0,21.0,3.0,20.0,9.0,6.0,2.0,4.0,2.0,4,3,1824.0,6.761111111111112,8.145833333333334,7.5375,17.133333333333333,6.0,0.024096385542168683,12.0,18.0,0.9156626506024096,0.9382716049382716,1
31.0,No,Non-Travel,Research & Development,8.0,Master,Life Sciences,1,4146,Female,4,Sales Executive,Single,147320.0,0.0,Y,12.0,8.0,0,10.0,3.0,9.0,1.0,7.0,2.0,1.0,3.0,3,3,1776.0,6.626388888888888,8.12888888888889,7.313888888888888,16.85,5.0,0.02008032128514056,12.0,17.0,0.891566265060241,0.9098360655737704,1
26.0,No,Travel_Rarely,Research & Development,11.0,Master,Medical,1,4147,Male,2,Manager,Single,92780.0,0.0,Y,20.0,8.0,0,5.0,3.0,4.0,0.0,0.0,4.0,3.0,3.0,3,4,1704.0,6.571944444444443,8.220277777777778,7.488333333333332,17.983333333333334,19.0,0.07630522088353414,12.0,31.0,0.8554216867469879,0.9260869565217392,1
36.0,No,Travel_Frequently,Research & Development,5.0,Below,Technical Degree,1,4148,Male,1,Sales Executive,Married,13590.0,4.0,Y,12.0,8.0,0,17.0,2.0,5.0,0.0,3.0,3.0,4.0,3.0,3,3,1848.0,6.943611111111112,8.497777777777777,7.731111111111112,17.516666666666666,9.0,0.03614457831325301,12.0,21.0,0.927710843373494,0.9625,0
39.0,No,Travel_Rarely,Research & Development,2.0,Below,Medical,1,4149,Female,1,Research Scientist,Married,47790.0,4.0,Y,14.0,8.0,2,9.0,3.0,7.0,1.0,7.0,4.0,1.0,3.0,3,3,1368.0,5.106111111111111,6.796944444444446,5.986111111111112,17.033333333333335,17.0,0.06827309236947791,12.0,29.0,0.6867469879518072,0.7370689655172413,2
27.0,No,Travel_Rarely,Research & Development,8.0,College,Medical,1,4150,Male,1,Laboratory Technician,Married,164220.0,1.0,Y,20.0,8.0,1,6.0,3.0,6.0,0.0,3.0,2.0,2.0,3.0,3,4,2136.0,8.494166666666667,10.106111111111113,9.328055555555556,18.216666666666665,18.0,0.07228915662650602,12.0,30.0,1.072289156626506,1.155844155844156,1
49.0,No,Travel_Frequently,Research & Development,6.0,Below,Medical,1,4151,Male,3,Healthcare Representative,Married,29960.0,2.0,Y,18.0,8.0,1,17.0,2.0,9.0,0.0,8.0,4.0,2.0,2.0,2,3,1536.0,5.5377777777777775,7.1563888888888885,6.416944444444446,17.416666666666668,9.0,0.03614457831325301,12.0,21.0,0.7710843373493976,0.8,2
34.0,No,Travel_Rarely,Sales,4.0,Bachelor,Medical,1,4152,Female,1,Sales Executive,Married,12610.0,2.0,Y,14.0,8.0,1,6.0,6.0,4.0,1.0,2.0,2.0,3.0,4.0,3,3,1440.0,5.778333333333332,7.173611111111112,6.470277777777778,16.133333333333333,23.0,0.09236947791164657,12.0,35.0,0.7228915662650602,0.7964601769911505,2
41.0,Yes,Travel_Rarely,Research & Development,7.0,College,Life Sciences,1,4153,Female,1,Research Scientist,Single,20990.0,8.0,Y,12.0,8.0,1,8.0,2.0,6.0,0.0,5.0,2.0,4.0,1.0,3,3,1992.0,7.7280555555555575,9.326388888888891,8.58611111111111,17.766666666666666,15.0,0.060240963855421686,12.0,27.0,1.0,1.064102564102564,2
49.0,No,Travel_Frequently,Sales,1.0,Master,Life Sciences,1,4154,Female,2,Manufacturing Director,Married,58100.0,1.0,Y,21.0,8.0,1,10.0,2.0,10.0,1.0,7.0,3.0,2.0,3.0,3,4,1584.0,5.6030555555555575,7.585277777777778,6.6975,17.85,10.0,0.04016064257028112,12.0,22.0,0.7951807228915663,0.8284518828451883,1
37.0,Yes,Travel_Rarely,Research & Development,2.0,Bachelor,Life Sciences,1,4155,Male,1,Sales Executive,Single,56470.0,6.0,Y,19.0,8.0,0,7.0,2.0,0.0,0.0,0.0,4.0,3.0,3.0,3,3,1992.0,7.605555555555554,9.696666666666667,8.490555555555558,18.433333333333334,12.0,0.04819277108433735,12.0,24.0,1.0,1.0506329113924051,0
33.0,No,Travel_Frequently,Research & Development,10.0,College,Medical,1,4156,Male,2,Research Scientist,Married,34200.0,1.0,Y,14.0,8.0,0,8.0,3.0,8.0,3.0,0.0,4.0,3.0,3.0,3,3,2304.0,8.817222222222222,10.376388888888886,9.498333333333333,17.633333333333333,5.0,0.02008032128514056,12.0,17.0,1.1566265060240963,1.180327868852459,1
27.0,No,Travel_Rarely,Sales,5.0,Master,Medical,1,4157,Female,4,Manufacturing Director,Married,44000.0,9.0,Y,17.0,8.0,1,6.0,3.0,2.0,2.0,2.0,1.0,2.0,3.0,2,3,1464.0,5.624444444444443,7.263333333333334,6.4158333333333335,18.433333333333334,20.0,0.08032128514056225,12.0,32.0,0.7349397590361446,0.7991266375545851,2
32.0,No,Travel_Frequently,Research & Development,9.0,College,Medical,1,4158,Female,2,Research Scientist,Single,35000.0,0.0,Y,16.0,8.0,1,8.0,2.0,7.0,3.0,6.0,4.0,4.0,2.0,2,3,1752.0,6.5408333333333335,8.258333333333333,7.343055555555557,17.45,8.0,0.0321285140562249,12.0,20.0,0.8795180722891566,0.908713692946058,1
59.0,No,Travel_Rarely,Sales,2.0,College,Marketing,1,4159,Female,5,Sales Representative,Married,20660.0,4.0,Y,12.0,8.0,1,12.0,3.0,1.0,0.0,0.0,3.0,1.0,2.0,3,3,2352.0,9.239444444444443,10.644444444444442,10.021111111111109,16.4,14.0,0.056224899598393566,12.0,26.0,1.1807228915662649,1.251063829787234,0
30.0,No,Travel_Rarely,Research & Development,11.0,Master,Medical,1,4160,Male,2,Laboratory Technician,Divorced,171690.0,1.0,Y,17.0,8.0,2,1.0,2.0,1.0,0.0,0.0,4.0,3.0,3.0,3,3,1488.0,5.5175,7.329444444444443,6.388333333333334,18.1,16.0,0.0642570281124498,12.0,28.0,0.7469879518072289,0.7982832618025751,1
38.0,No,Travel_Frequently,Sales,18.0,Master,Life Sciences,1,4161,Male,2,Healthcare Representative,Single,41620.0,0.0,Y,15.0,8.0,1,10.0,1.0,9.0,1.0,8.0,4.0,3.0,3.0,3,3,1824.0,7.183888888888888,8.649166666666666,7.987222222222222,18.516666666666666,19.0,0.07630522088353414,12.0,31.0,0.9156626506024096,0.991304347826087,1
36.0,No,Travel_Rarely,Research & Development,7.0,Bachelor,Life Sciences,1,4162,Male,1,Sales Executive,Married,92040.0,6.0,Y,23.0,8.0,1,17.0,2.0,7.0,7.0,7.0,3.0,3.0,2.0,3,4,1824.0,7.011388888888888,8.687777777777779,7.807222222222222,18.216666666666665,15.0,0.060240963855421686,12.0,27.0,0.9156626506024096,0.9743589743589745,3
35.0,No,Travel_Rarely,Human Resources,3.0,Master,Other,1,4163,Male,2,Manager,Married,32940.0,0.0,Y,11.0,8.0,0,6.0,2.0,5.0,0.0,3.0,1.0,2.0,3.0,3,3,1728.0,6.620833333333334,8.535,7.5058333333333325,18.5,17.0,0.06827309236947791,12.0,29.0,0.8674698795180723,0.9310344827586208,1
29.0,No,Travel_Rarely,Sales,29.0,Master,Life Sciences,1,4164,Male,2,Laboratory Technician,Single,21270.0,0.0,Y,11.0,8.0,1,10.0,3.0,9.0,0.0,8.0,4.0,3.0,3.0,2,3,2640.0,9.824444444444444,11.573333333333334,10.701111111111109,17.7,1.0,0.004016064257028112,12.0,13.0,1.3253012048192772,1.3306451612903225,1
31.0,No,Travel_Rarely,Research & Development,2.0,College,Medical,1,4165,Male,2,Laboratory Technician,Divorced,39750.0,1.0,Y,15.0,8.0,1,5.0,3.0,5.0,4.0,3.0,1.0,3.0,2.0,3,3,1464.0,5.302777777777779,7.116944444444443,6.2891666666666675,18.183333333333334,13.0,0.052208835341365466,12.0,25.0,0.7349397590361446,0.7754237288135594,1
34.0,No,Travel_Rarely,Research & Development,28.0,Bachelor,Technical Degree,1,4166,Male,1,Laboratory Technician,Divorced,107930.0,0.0,Y,11.0,8.0,3,3.0,1.0,2.0,1.0,2.0,2.0,4.0,3.0,2,3,1752.0,6.742222222222222,8.399444444444445,7.597222222222222,17.966666666666665,18.0,0.07228915662650602,12.0,30.0,0.8795180722891566,0.9480519480519479,1
28.0,Yes,Travel_Rarely,Research & Development,1.0,Master,Life Sciences,1,4167,Male,5,Research Director,Single,100960.0,5.0,Y,13.0,8.0,0,6.0,2.0,4.0,0.0,3.0,3.0,3.0,3.0,3,3,2400.0,9.713055555555558,11.426944444444445,10.496111111111109,17.383333333333333,20.0,0.08032128514056225,12.0,32.0,1.2048192771084338,1.310043668122271,0
29.0,No,Travel_Rarely,Research & Development,16.0,College,Life Sciences,1,4168,Female,4,Laboratory Technician,Divorced,36460.0,1.0,Y,14.0,8.0,0,10.0,3.0,10.0,8.0,8.0,2.0,1.0,3.0,4,3,1872.0,7.205277777777778,8.739166666666666,8.015277777777778,17.55,15.0,0.060240963855421686,12.0,27.0,0.9397590361445785,1.0,1
32.0,No,Travel_Rarely,Human Resources,22.0,Bachelor,Other,1,4169,Female,2,Research Director,Divorced,74460.0,0.0,Y,19.0,8.0,0,7.0,3.0,6.0,0.0,5.0,1.0,2.0,2.0,3,3,2544.0,9.743333333333334,11.566111111111109,10.699444444444444,18.016666666666666,10.0,0.04016064257028112,12.0,22.0,1.2771084337349397,1.3305439330543931,1
22.0,No,Non-Travel,Research & Development,8.0,Bachelor,Life Sciences,1,4170,Female,3,Sales Executive,Divorced,108510.0,1.0,Y,16.0,8.0,1,1.0,2.0,1.0,0.0,0.0,4.0,4.0,2.0,4,3,2304.0,9.169444444444443,10.626388888888886,9.981388888888887,17.45,18.0,0.07228915662650602,12.0,30.0,1.1566265060240963,1.2467532467532467,1
53.0,No,Travel_Rarely,Research & Development,11.0,Bachelor,Medical,1,4171,Male,2,Manager,Married,21090.0,2.0,Y,13.0,8.0,0,31.0,3.0,25.0,3.0,7.0,1.0,4.0,3.0,3,3,1872.0,7.089722222222222,8.973055555555558,8.030555555555555,18.45,13.0,0.052208835341365466,12.0,25.0,0.9397590361445785,0.9915254237288136,3
38.0,No,Travel_Rarely,Research & Development,29.0,Bachelor,Life Sciences,1,4172,Female,1,Manufacturing Director,Single,37220.0,5.0,Y,14.0,8.0,0,6.0,0.0,3.0,1.0,2.0,4.0,4.0,3.0,3,3,2376.0,8.958333333333334,10.371111111111109,9.709722222222222,16.866666666666667,2.0,0.008032128514056224,12.0,14.0,1.1927710843373494,1.2024291497975708,0
24.0,No,Non-Travel,Research & Development,1.0,Doctor,Life Sciences,1,4173,Male,3,Research Scientist,Divorced,93800.0,0.0,Y,16.0,8.0,0,5.0,2.0,4.0,1.0,3.0,1.0,3.0,2.0,2,3,1584.0,6.1425,7.716666666666668,6.899722222222223,17.566666666666666,17.0,0.06827309236947791,12.0,29.0,0.7951807228915663,0.8534482758620692,1
36.0,Yes,Travel_Rarely,Research & Development,1.0,Bachelor,Life Sciences,1,4174,Male,1,Research Director,Single,54860.0,7.0,Y,12.0,8.0,1,10.0,2.0,5.0,0.0,3.0,3.0,1.0,3.0,3,3,1512.0,5.649722222222223,7.278888888888888,6.495277777777778,17.1,15.0,0.060240963855421686,12.0,27.0,0.7590361445783133,0.8076923076923077,2
34.0,No,Travel_Rarely,Sales,24.0,Bachelor,Marketing,1,4175,Male,4,Research Scientist,Single,27420.0,0.0,Y,11.0,8.0,1,13.0,2.0,12.0,2.0,11.0,1.0,2.0,3.0,3,3,1464.0,5.4480555555555545,6.974166666666667,6.142777777777778,17.616666666666667,9.0,0.03614457831325301,12.0,21.0,0.7349397590361446,0.7625,1
21.0,No,Travel_Rarely,Sales,2.0,Bachelor,Life Sciences,1,4176,Male,2,Manufacturing Director,Single,137570.0,1.0,Y,12.0,8.0,1,0.0,3.0,0.0,0.0,0.0,3.0,4.0,3.0,3,3,1344.0,5.170277777777779,6.803055555555557,5.986111111111112,18.35,21.0,0.08433734939759037,12.0,33.0,0.6746987951807228,0.7368421052631579,1
34.0,Yes,Travel_Rarely,Sales,15.0,College,Marketing,1,4177,Female,2,Research Scientist,Single,84630.0,2.0,Y,13.0,8.0,0,8.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,1,3,1848.0,6.948611111111112,8.73638888888889,7.799444444444443,19.116666666666667,11.0,0.04417670682730924,12.0,23.0,0.927710843373494,0.9705882352941176,2
53.0,No,Travel_Rarely,Sales,2.0,Below,Life Sciences,1,4178,Male,5,Human Resources,Divorced,31620.0,4.0,Y,15.0,8.0,0,26.0,4.0,14.0,4.0,8.0,3.0,3.0,2.0,3,3,1824.0,6.497777777777778,8.346388888888889,7.515,19.05,4.0,0.01606425702811245,12.0,16.0,0.9156626506024096,0.9306122448979592,3
32.0,Yes,Travel_Frequently,Research & Development,10.0,Bachelor,Medical,1,4179,Female,2,Manufacturing Director,Single,165980.0,1.0,Y,13.0,8.0,0,10.0,2.0,10.0,6.0,7.0,2.0,1.0,3.0,3,3,2232.0,8.61888888888889,10.349166666666667,9.541388888888891,17.333333333333332,15.0,0.060240963855421686,12.0,27.0,1.120481927710843,1.1923076923076923,1
42.0,No,Travel_Rarely,Research & Development,10.0,Bachelor,Technical Degree,1,4180,Male,2,Laboratory Technician,Married,66510.0,0.0,Y,20.0,8.0,0,10.0,5.0,9.0,4.0,2.0,3.0,2.0,3.0,2,4,1584.0,6.193055555555556,7.857222222222222,6.9225,19.03333333333333,20.0,0.08032128514056225,12.0,32.0,0.7951807228915663,0.8646288209606987,1
44.0,No,Travel_Rarely,Research & Development,3.0,Below,Life Sciences,1,4181,Female,1,Manufacturing Director,Married,23450.0,3.0,Y,15.0,8.0,2,24.0,0.0,22.0,5.0,17.0,1.0,4.0,3.0,3,3,1704.0,6.308611111111111,7.880277777777778,7.089722222222222,18.65,6.0,0.024096385542168683,12.0,18.0,0.8554216867469879,0.8765432098765432,3
46.0,No,Travel_Rarely,Sales,2.0,Bachelor,Life Sciences,1,4182,Female,1,Research Scientist,Single,34200.0,3.0,Y,13.0,8.0,2,22.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1,3,1920.0,7.206944444444446,9.165555555555557,8.0475,18.883333333333333,9.0,0.03614457831325301,12.0,21.0,0.9638554216867471,1.0,0
33.0,No,Travel_Rarely,Sales,3.0,Bachelor,Medical,1,4183,Male,1,Manufacturing Director,Single,43730.0,4.0,Y,14.0,8.0,0,7.0,3.0,1.0,0.0,0.0,3.0,4.0,3.0,3,3,1512.0,5.6925,7.187222222222222,6.498333333333332,16.516666666666666,14.0,0.056224899598393566,12.0,26.0,0.7590361445783133,0.8042553191489362,2
44.0,No,Travel_Rarely,Human Resources,26.0,Bachelor,Life Sciences,1,4184,Male,5,Healthcare Representative,Married,47590.0,2.0,Y,21.0,8.0,0,9.0,2.0,4.0,1.0,3.0,4.0,4.0,4.0,3,4,2040.0,7.7725,9.544166666666667,8.495277777777778,18.566666666666666,8.0,0.0321285140562249,12.0,20.0,1.0240963855421688,1.058091286307054,0
